round,pickInRound,overallPick,teamId,teamAbbrev,teamLogoLight,teamLogoDark,teamPickHistory,positionCode,countryCode,height,weight,amateurLeague,amateurClubName,year,scrapedOn,source,teamName.default,teamName.fr,teamCommonName.default,teamPlaceNameWithPreposition.default,teamPlaceNameWithPreposition.fr,displayAbbrev.default,firstName.default,lastName.default,teamCommonName.fr
5,18,146,25,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,https://assets.nhle.com/logos/nhl/svg/DAL_dark.svg,NJD-DAL,C,FIN,74,200,FINLAND-JR.,Lukko Jr.,2025,2026-01-02T20:32:03.315224,NHL Draft API,Dallas Stars,Stars de Dallas,Stars,Dallas,de Dallas,DAL,Atte,Joki,
5,19,147,19,STL,https://assets.nhle.com/logos/nhl/svg/STL_20082009-20242025_light.svg,https://assets.nhle.com/logos/nhl/svg/STL_20082009-20242025_dark.svg,STL,RW,RUS,71,152,RUSSIA-JR.,Magnitogorsk Jr.,2025,2026-01-02T20:32:03.315224,NHL Draft API,St. Louis Blues,Blues de St. Louis,Blues,St. Louis,de St. Louis,STL,Mikhail,Fyodorov,
5,20,148,5,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,https://assets.nhle.com/logos/nhl/svg/PIT_dark.svg,MIN-NYR-PIT,D,CAN,72,184,OHL,Guelph,2025,2026-01-02T20:32:03.315224,NHL Draft API,Pittsburgh Penguins,Penguins de Pittsburgh,Penguins,Pittsburgh,de Pittsburgh,PIT,Quinn,Beauchesne,
5,21,149,9,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,https://assets.nhle.com/logos/nhl/svg/OTT_dark.svg,OTT,LW,RUS,69,148,RUSSIA-JR.,Yekaterinburg Jr.,2025,2026-01-02T20:32:03.315224,NHL Draft API,Ottawa Senators,Sénateurs d'Ottawa,Senators,Ottawa,d'Ottawa,OTT,Dmitri,Isayev,Sénateurs
5,22,150,28,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,https://assets.nhle.com/logos/nhl/svg/SJS_dark.svg,COL-SJS,C,CAN,75,169,BCHL,Penticton,2025,2026-01-02T20:32:03.315224,NHL Draft API,San Jose Sharks,Sharks de San Jose,Sharks,San Jose,de San Jose,SJS,Max,Heise,
5,23,151,14,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,https://assets.nhle.com/logos/nhl/svg/TBL_dark.svg,TBL,D,USA,72,178,HIGH-RI,St. George's School,2025,2026-01-02T20:32:03.315224,NHL Draft API,Tampa Bay Lightning,Lightning de Tampa Bay,Lightning,Tampa Bay,de Tampa Bay,TBL,Everett,Baldwin,
5,24,152,26,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,https://assets.nhle.com/logos/nhl/svg/LAK_dark.svg,LAK,G,FIN,72,176,FINLAND,K-Espoo,2025,2026-01-02T20:32:03.315224,NHL Draft API,Los Angeles Kings,Kings de Los Angeles,Kings,Los Angeles,de Los Angeles,LAK,Petteri,Rimpinen,
5,25,153,10,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,https://assets.nhle.com/logos/nhl/svg/TOR_dark.svg,TOR,RW,CAN,75,186,OHL,Owen Sound,2025,2026-01-02T20:32:03.315224,NHL Draft API,Toronto Maple Leafs,Maple Leafs de Toronto,Maple Leafs,Toronto,de Toronto,TOR,Harry,Nansi,
5,26,154,5,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,https://assets.nhle.com/logos/nhl/svg/PIT_dark.svg,VGK-PIT,RW,CAN,73,188,OHL,Sault Ste. Marie,2025,2026-01-02T20:32:03.315224,NHL Draft API,Pittsburgh Penguins,Penguins de Pittsburgh,Penguins,Pittsburgh,de Pittsburgh,PIT,Jordan,Charron,
5,27,155,15,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_dark.svg,WSH,C,USA,75,184,USHL,Chicago,2025,2026-01-02T20:32:03.315224,NHL Draft API,Washington Capitals,Capitals de Washington,Capitals,Washington,de Washington,WSH,Jackson,Crowder,
5,28,156,52,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,https://assets.nhle.com/logos/nhl/svg/WPG_dark.svg,WPG,RW,SWE,70,188,SWEDEN-JR.,Skelleftea Jr.,2025,2026-01-02T20:32:03.315224,NHL Draft API,Winnipeg Jets,Jets de Winnipeg,Jets,Winnipeg,de Winnipeg,WPG,Viktor,Klingsell,
5,29,157,4,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,https://assets.nhle.com/logos/nhl/svg/PHI_dark.svg,CAR-PHI,D,CAN,77,200,WHL,Red Deer,2025,2026-01-02T20:32:03.315224,NHL Draft API,Philadelphia Flyers,Flyers de Philadelphie,Flyers,Philadelphia,de Philadelphie,PHI,Luke,Vlooswyk,
5,30,158,25,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,https://assets.nhle.com/logos/nhl/svg/DAL_dark.svg,DAL,G,SWE,78,199,SWEDEN-JR.,Farjestad Jr.,2025,2026-01-02T20:32:03.315224,NHL Draft API,Dallas Stars,Stars de Dallas,Stars,Dallas,de Dallas,DAL,Mans,Goos,
5,31,159,24,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,https://assets.nhle.com/logos/nhl/svg/ANA_dark.svg,EDM-ANA,LW,CAN,74,176,QMJHL,Chicoutimi,2025,2026-01-02T20:32:03.315224,NHL Draft API,Anaheim Ducks,Ducks d'Anaheim,Ducks,Anaheim,d'Anaheim,ANA,Emile,Guite,
5,32,160,29,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,https://assets.nhle.com/logos/nhl/svg/CBJ_dark.svg,FLA-CBJ,C,CAN,70,160,OHL,Oshawa,2025,2026-01-02T20:32:03.315224,NHL Draft API,Columbus Blue Jackets,Blue Jackets de Columbus,Blue Jackets,Columbus,de Columbus,CBJ,Owen,Griffin,
6,1,161,1,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,https://assets.nhle.com/logos/nhl/svg/NJD_dark.svg,SJS-NJD,RW,CZE,73,188,CZECHIA-JR.,Liberec Jr.,2025,2026-01-02T20:32:03.315224,NHL Draft API,New Jersey Devils,Devils du New Jersey,Devils,New Jersey,du New Jersey,NJD,David,Rozsival,
6,2,162,16,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_19981999-20242025_light.svg,https://assets.nhle.com/logos/nhl/svg/CHI_19981999-20242025_dark.svg,CHI,D,CAN,77,216,WHL,Seattle,2025,2026-01-02T20:32:03.315224,NHL Draft API,Chicago Blackhawks,Blackhawks de Chicago,Blackhawks,Chicago,de Chicago,CHI,Ashton,Cumby,
6,3,163,18,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,https://assets.nhle.com/logos/nhl/svg/NSH_dark.svg,NSH,D,FIN,72,187,FINLAND,Pelicans,2025,2026-01-02T20:32:03.315224,NHL Draft API,Nashville Predators,Predators de Nashville,Predators,Nashville,de Nashville,NSH,Daniel,Nieminen,
6,4,164,4,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,https://assets.nhle.com/logos/nhl/svg/PHI_dark.svg,PHI,C,CAN,71,173,QMJHL,Quebec,2025,2026-01-02T20:32:03.315224,NHL Draft API,Philadelphia Flyers,Flyers de Philadelphie,Flyers,Philadelphia,de Philadelphie,PHI,Nathan,Quinn,
6,5,165,6,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_20242025-20242025_light.svg,https://assets.nhle.com/logos/nhl/svg/BOS_20242025-20242025_dark.svg,BOS,C,RUS,73,170,RUSSIA-JR.,Yaroslavl Jr.,2025,2026-01-02T20:32:03.315224,NHL Draft API,Boston Bruins,Bruins de Boston,Bruins,Boston,de Boston,BOS,Kirill,Yemelyanov,
6,6,166,3,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,https://assets.nhle.com/logos/nhl/svg/NYR_dark.svg,SEA-NYR,RW,CZE,75,172,FINLAND-JR.,Karpat Jr.,2025,2026-01-02T20:32:03.315224,NHL Draft API,New York Rangers,Rangers de New York,Rangers,New York,de New York,NYR,Samuel,Jung,
6,7,167,7,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,https://assets.nhle.com/logos/nhl/svg/BUF_dark.svg,BUF,C,USA,71,180,USHL,Chicago,2025,2026-01-02T20:32:03.315224,NHL Draft API,Buffalo Sabres,Sabres de Buffalo,Sabres,Buffalo,de Buffalo,BUF,Ashton,Schultz,
6,8,168,24,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,https://assets.nhle.com/logos/nhl/svg/ANA_dark.svg,ANA,D,CAN,74,183,USHL,Sioux City,2025,2026-01-02T20:32:03.315224,NHL Draft API,Anaheim Ducks,Ducks d'Anaheim,Ducks,Anaheim,d'Anaheim,ANA,Anthony,Allain-Samake,
6,9,169,5,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,https://assets.nhle.com/logos/nhl/svg/PIT_dark.svg,PIT,LW,USA,73,196,USHL,Muskegon,2025,2026-01-02T20:32:03.315224,NHL Draft API,Pittsburgh Penguins,Penguins de Pittsburgh,Penguins,Pittsburgh,de Pittsburgh,PIT,Carter,Sanderson,
6,10,170,2,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,https://assets.nhle.com/logos/nhl/svg/NYI_dark.svg,NYI,G,CAN,76,202,WHL,Vancouver,2025,2026-01-02T20:32:03.315224,NHL Draft API,New York Islanders,Islanders de New York,Islanders,New York,de New York,NYI,Burke,Hood,
6,11,171,3,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,https://assets.nhle.com/logos/nhl/svg/NYR_dark.svg,NYR,D,CAN,77,212,OHL,Barrie,2025,2026-01-02T20:32:03.315224,NHL Draft API,New York Rangers,Rangers de New York,Rangers,New York,de New York,NYR,Evan,Passmore,
6,12,172,17,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,https://assets.nhle.com/logos/nhl/svg/DET_dark.svg,DET,D,CAN,76,209,QMJHL,Cape Breton,2025,2026-01-02T20:32:03.315224,NHL Draft API,Detroit Red Wings,Red Wings de Detroit,Red Wings,Detroit,de Detroit,DET,Will,Murphy,
6,13,173,29,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,https://assets.nhle.com/logos/nhl/svg/CBJ_dark.svg,CBJ,D,SWE,76,181,SWEDEN-JR.,Brynas Jr.,2025,2026-01-02T20:32:03.315224,NHL Draft API,Columbus Blue Jackets,Blue Jackets de Columbus,Blue Jackets,Columbus,de Columbus,CBJ,Victor,Raftheim,
6,14,174,68,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg?season=20252026,https://assets.nhle.com/logos/nhl/svg/UTA_dark.svg?season=20252026,UTA,D,CHE,72,181,SWISS,Zug,2025,2026-01-02T20:32:03.315224,NHL Draft API,Utah Mammoth,Mammoth de l'Utah,Mammoth,Utah,de l'Utah,UTA,Ludvig,Johnson,
6,15,175,23,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,https://assets.nhle.com/logos/nhl/svg/VAN_dark.svg,VAN,RW,CAN,71,191,OHL,Brampton,2025,2026-01-02T20:32:03.315224,NHL Draft API,Vancouver Canucks,Canucks de Vancouver,Canucks,Vancouver,de Vancouver,VAN,Gabriel,Chiarot,
6,16,176,20,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,https://assets.nhle.com/logos/nhl/svg/CGY_dark.svg,CGY,RW,CAN,73,193,HIGH-ON,St. Andrews College,2025,2026-01-02T20:32:03.315224,NHL Draft API,Calgary Flames,Flames de Calgary,Flames,Calgary,de Calgary,CGY,Aiden,Lane,
6,17,177,8,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,MTL,D,DEU,73,174,QMJHL,Halifax,2025,2026-01-02T20:32:03.315224,NHL Draft API,Montréal Canadiens,Canadiens de Montréal,Canadiens,Montréal,de Montréal,MTL,Carlos,Handel,
6,18,178,1,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,https://assets.nhle.com/logos/nhl/svg/NJD_dark.svg,NJD,D,SWE,73,186,SWE-JR. U18,Brynas U18,2025,2026-01-02T20:32:03.315224,NHL Draft API,New Jersey Devils,Devils du New Jersey,Devils,New Jersey,du New Jersey,NJD,Sigge,Holmgren,
6,19,179,19,STL,https://assets.nhle.com/logos/nhl/svg/STL_20082009-20242025_light.svg,https://assets.nhle.com/logos/nhl/svg/STL_20082009-20242025_dark.svg,STL,G,SWE,74,196,SWEDEN-JR.,Skelleftea Jr.,2025,2026-01-02T20:32:03.315224,NHL Draft API,St. Louis Blues,Blues de St. Louis,Blues,St. Louis,de St. Louis,STL,Love,Harenstam,
6,20,180,15,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_dark.svg,MIN-WSH,D,SWE,75,205,SWEDEN-JR.,Brynas Jr.,2025,2026-01-02T20:32:03.315224,NHL Draft API,Washington Capitals,Capitals de Washington,Capitals,Washington,de Washington,WSH,Aron,Dahlqvist,
6,21,181,9,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,https://assets.nhle.com/logos/nhl/svg/OTT_dark.svg,OTT,LW,HRV,72,195,USHL,Lincoln,2025,2026-01-02T20:32:03.315224,NHL Draft API,Ottawa Senators,Sénateurs d'Ottawa,Senators,Ottawa,d'Ottawa,OTT,Bruno,Idzan,Sénateurs
6,22,182,68,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg?season=20252026,https://assets.nhle.com/logos/nhl/svg/UTA_dark.svg?season=20252026,COL-NSH-UTA,D,FIN,77,201,FINLAND-JR.,Jokerit Jr.,2025,2026-01-02T20:32:03.315224,NHL Draft API,Utah Mammoth,Mammoth de l'Utah,Mammoth,Utah,de l'Utah,UTA,Reko,Alanko,
6,23,183,12,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,https://assets.nhle.com/logos/nhl/svg/CAR_dark.svg,TBL-CAR,LW,SWE,69,168,SWEDEN-JR.,Skelleftea Jr.,2025,2026-01-02T20:32:03.315224,NHL Draft API,Carolina Hurricanes,Hurricanes de la Caroline,Hurricanes,Carolina,de la Caroline,CAR,Viggo,Nordlund,
6,24,184,26,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,https://assets.nhle.com/logos/nhl/svg/LAK_dark.svg,LAK,C,SVK,75,190,FINLAND-JR.,Tappara Jr.,2025,2026-01-02T20:32:03.315224,NHL Draft API,Los Angeles Kings,Kings de Los Angeles,Kings,Los Angeles,de Los Angeles,LAK,Jan,Chovan,
6,25,185,10,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,https://assets.nhle.com/logos/nhl/svg/TOR_dark.svg,TOR,D,CAN,76,196,OHL,Flint,2025,2026-01-02T20:32:03.315224,NHL Draft API,Toronto Maple Leafs,Maple Leafs de Toronto,Maple Leafs,Toronto,de Toronto,TOR,Rylan,Fellinger,
6,26,186,54,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,https://assets.nhle.com/logos/nhl/svg/VGK_dark.svg,VGK,C,USA,73,190,WHL,Portland,2025,2026-01-02T20:32:03.315224,NHL Draft API,Vegas Golden Knights,Golden Knights de Vegas,Golden Knights,Vegas,de Vegas,VGK,Alexander,Weiermair,
6,27,187,54,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,https://assets.nhle.com/logos/nhl/svg/VGK_dark.svg,WSH-VGK,D,SWE,75,207,SWEDEN-2,AIK,2025,2026-01-02T20:32:03.315224,NHL Draft API,Vegas Golden Knights,Golden Knights de Vegas,Golden Knights,Vegas,de Vegas,VGK,Gustav,Sjoqvist,
6,28,188,52,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,https://assets.nhle.com/logos/nhl/svg/WPG_dark.svg,WPG,D,USA,74,175,USHL,Dubuque,2025,2026-01-02T20:32:03.315224,NHL Draft API,Winnipeg Jets,Jets de Winnipeg,Jets,Winnipeg,de Winnipeg,WPG,Edison,Engle,
6,29,189,8,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,CAR-MTL,D,CAN,75,196,OHL,Kitchener,2025,2026-01-02T20:32:03.315224,NHL Draft API,Montréal Canadiens,Canadiens de Montréal,Canadiens,Montréal,de Montréal,MTL,Andrew,MacNiel,
6,30,190,25,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,https://assets.nhle.com/logos/nhl/svg/DAL_dark.svg,DAL,RW,CAN,73,188,QMJHL,Acadie-Bathurst,2025,2026-01-02T20:32:03.315224,NHL Draft API,Dallas Stars,Stars de Dallas,Stars,Dallas,de Dallas,DAL,Dawson,Sharkey,
6,31,191,22,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,https://assets.nhle.com/logos/nhl/svg/EDM_dark.svg,EDM,G,FIN,75,185,FINLAND-JR.,Lukko Jr.,2025,2026-01-02T20:32:03.315224,NHL Draft API,Edmonton Oilers,Oilers d'Edmonton,Oilers,Edmonton,d'Edmonton,EDM,Daniel,Salonen,
6,32,192,13,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,https://assets.nhle.com/logos/nhl/svg/FLA_dark.svg,FLA,RW,SWE,72,187,SWEDEN-JR.,Djurgarden Jr.,2025,2026-01-02T20:32:03.315224,NHL Draft API,Florida Panthers,Panthers de la Floride,Panthers,Florida,de la Floride,FLA,Arvid,Drott,
7,1,193,14,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,https://assets.nhle.com/logos/nhl/svg/TBL_dark.svg,SJS-TBL,G,USA,74,196,USHL,Madison,2025,2026-01-02T20:32:03.315224,NHL Draft API,Tampa Bay Lightning,Lightning de Tampa Bay,Lightning,Tampa Bay,de Tampa Bay,TBL,Caleb,Heil,
7,2,194,16,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_19981999-20242025_light.svg,https://assets.nhle.com/logos/nhl/svg/CHI_19981999-20242025_dark.svg,CHI,G,RUS,75,180,RUSSIA-JR.,AKM Tula Jr.,2025,2026-01-02T20:32:03.315224,NHL Draft API,Chicago Blackhawks,Blackhawks de Chicago,Blackhawks,Chicago,de Chicago,CHI,Ilya,Kanarsky,
7,3,195,7,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,https://assets.nhle.com/logos/nhl/svg/BUF_dark.svg,NSH-BUF,LW,SWE,74,185,SWEDEN-JR.,Leksand Jr.,2025,2026-01-02T20:32:03.315224,NHL Draft API,Buffalo Sabres,Sabres de Buffalo,Sabres,Buffalo,de Buffalo,BUF,Melvin,Novotny,
7,4,196,26,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,https://assets.nhle.com/logos/nhl/svg/LAK_dark.svg,PHI-LAK,C,USA,72,173,USHL,Waterloo,2025,2026-01-02T20:32:03.315224,NHL Draft API,Los Angeles Kings,Kings de Los Angeles,Kings,Los Angeles,de Los Angeles,LAK,Brendan,McMorrow,
7,5,197,13,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,https://assets.nhle.com/logos/nhl/svg/FLA_dark.svg,BOS-CHI-FLA,D,USA,77,207,WHL,Wenatchee,2025,2026-01-02T20:32:03.315224,NHL Draft API,Florida Panthers,Panthers de la Floride,Panthers,Florida,de la Floride,FLA,Brendan,Dunphy,
7,6,198,29,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,https://assets.nhle.com/logos/nhl/svg/CBJ_dark.svg,SEA-CBJ,C,CAN,69,161,BCHL,Sherwood Park,2025,2026-01-02T20:32:03.315224,NHL Draft API,Columbus Blue Jackets,Blue Jackets de Columbus,Blue Jackets,Columbus,de Columbus,CBJ,Jeremy,Loranger,
7,7,199,7,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,https://assets.nhle.com/logos/nhl/svg/BUF_dark.svg,BUF,G,BLR,75,179,RUSSIA-JR.,Dinamo-Shinnik Jr.,2025,2026-01-02T20:32:03.315224,NHL Draft API,Buffalo Sabres,Sabres de Buffalo,Sabres,Buffalo,de Buffalo,BUF,Yevgeni,Prokhorov,
7,8,200,24,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,https://assets.nhle.com/logos/nhl/svg/ANA_dark.svg,ANA,RW,CAN,72,167,WHL,Brandon,2025,2026-01-02T20:32:03.315224,NHL Draft API,Anaheim Ducks,Ducks d'Anaheim,Ducks,Anaheim,d'Anaheim,ANA,Brady,Turko,
7,9,201,5,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,https://assets.nhle.com/logos/nhl/svg/PIT_dark.svg,PIT,C,CAN,70,165,BCHL,Sherwood Park,2025,2026-01-02T20:32:03.315224,NHL Draft API,Pittsburgh Penguins,Penguins de Pittsburgh,Penguins,Pittsburgh,de Pittsburgh,PIT,Kale,Dach,
7,10,202,2,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,https://assets.nhle.com/logos/nhl/svg/NYI_dark.svg,NYI,RW,USA,72,170,NTDP - USHL,USA U-18,2025,2026-01-02T20:32:03.315224,NHL Draft API,New York Islanders,Islanders de New York,Islanders,New York,de New York,NYI,Jacob,Kvasnicka,
7,11,203,3,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,https://assets.nhle.com/logos/nhl/svg/NYR_dark.svg,NYR,D,SWE,73,185,SWEDEN-JR.,Orebro Jr.,2025,2026-01-02T20:32:03.315224,NHL Draft API,New York Rangers,Rangers de New York,Rangers,New York,de New York,NYR,Felix,Farhammar,
7,12,204,17,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,https://assets.nhle.com/logos/nhl/svg/DET_dark.svg,DET,C,CAN,71,197,HIGH-MA,Phillips Andover Academy,2025,2026-01-02T20:32:03.315224,NHL Draft API,Detroit Red Wings,Red Wings de Detroit,Red Wings,Detroit,de Detroit,DET,Grayden,Robertson-Palmer,
7,13,205,55,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,https://assets.nhle.com/logos/nhl/svg/SEA_dark.svg,CBJ-SEA,D,SWE,73,188,SWEDEN-JR.,HV71 Jr.,2025,2026-01-02T20:32:03.315224,NHL Draft API,Seattle Kraken,Kraken de Seattle,Kraken,Seattle,de Seattle,SEA,Karl,Annborn,
7,14,206,14,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,https://assets.nhle.com/logos/nhl/svg/TBL_dark.svg,UTA-TBL,C,RUS,72,170,RUSSIA-JR.,Yaroslavl Jr.,2025,2026-01-02T20:32:03.315224,NHL Draft API,Tampa Bay Lightning,Lightning de Tampa Bay,Lightning,Tampa Bay,de Tampa Bay,TBL,Roman,Luttsev,
7,15,207,23,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,https://assets.nhle.com/logos/nhl/svg/VAN_dark.svg,VAN,C,USA,73,186,USHL,Fargo,2025,2026-01-02T20:32:03.315224,NHL Draft API,Vancouver Canucks,Canucks de Vancouver,Canucks,Vancouver,de Vancouver,VAN,Matthew,Lansing,
7,16,208,20,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,https://assets.nhle.com/logos/nhl/svg/CGY_dark.svg,CGY,D,SWE,76,196,SWEDEN-JR.,HV71 Jr.,2025,2026-01-02T20:32:03.315224,NHL Draft API,Calgary Flames,Flames de Calgary,Flames,Calgary,de Calgary,CGY,Jakob,Leander,
7,17,209,8,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,https://assets.nhle.com/logos/nhl/svg/MTL_dark.svg,MTL,D,USA,74,212,USHL,Cedar Rapids,2025,2026-01-02T20:32:03.315224,NHL Draft API,Montréal Canadiens,Canadiens de Montréal,Canadiens,Montréal,de Montréal,MTL,Maxon,Vig,
7,18,210,28,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,https://assets.nhle.com/logos/nhl/svg/SJS_dark.svg,NJD-SJS,LW,USA,68,166,NTDP - USHL,USA U-18,2025,2026-01-02T20:32:03.315224,NHL Draft API,San Jose Sharks,Sharks de San Jose,Sharks,San Jose,de San Jose,SJS,Richard,Gallant,
7,19,211,20,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,https://assets.nhle.com/logos/nhl/svg/CGY_dark.svg,STL-DET-CGY,LW,RUS,73,150,RUSSIA-JR.,CSKA Jr.,2025,2026-01-02T20:32:03.315224,NHL Draft API,Calgary Flames,Flames de Calgary,Flames,Calgary,de Calgary,CGY,Yan,Matveiko,
7,20,212,14,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,https://assets.nhle.com/logos/nhl/svg/TBL_dark.svg,MIN-TBL,D,CAN,77,185,OHL,Guelph,2025,2026-01-02T20:32:03.315224,NHL Draft API,Tampa Bay Lightning,Lightning de Tampa Bay,Lightning,Tampa Bay,de Tampa Bay,TBL,Grant,Spada,
7,21,213,9,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,https://assets.nhle.com/logos/nhl/svg/OTT_dark.svg,OTT,G,RUS,74,187,RUSSIA-JR.,Magnitogorsk Jr.,2025,2026-01-02T20:32:03.315224,NHL Draft API,Ottawa Senators,Sénateurs d'Ottawa,Senators,Ottawa,d'Ottawa,OTT,Andrei,Trofimov,Sénateurs
7,22,214,21,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,https://assets.nhle.com/logos/nhl/svg/COL_dark.svg,COL,C,USA,71,186,USHL,Tri-City,2025,2026-01-02T20:32:03.315224,NHL Draft API,Colorado Avalanche,Avalanche du Colorado,Avalanche,Colorado,du Colorado,COL,Nolan,Roed,
7,23,215,14,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,https://assets.nhle.com/logos/nhl/svg/TBL_dark.svg,TBL,RW,CAN,72,172,OHL,Sault Ste. Marie,2025,2026-01-02T20:32:03.315224,NHL Draft API,Tampa Bay Lightning,Lightning de Tampa Bay,Lightning,Tampa Bay,de Tampa Bay,TBL,Marco,Mignosa,
7,24,216,26,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,https://assets.nhle.com/logos/nhl/svg/LAK_dark.svg,LAK,D,CAN,72,195,WHL,Kelowna,2025,2026-01-02T20:32:03.315224,NHL Draft API,Los Angeles Kings,Kings de Los Angeles,Kings,Los Angeles,de Los Angeles,LAK,William,Sharpe,
7,25,217,10,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,https://assets.nhle.com/logos/nhl/svg/TOR_dark.svg,TOR,LW,CAN,75,201,OHL,Kitchener,2025,2026-01-02T20:32:03.315224,NHL Draft API,Toronto Maple Leafs,Maple Leafs de Toronto,Maple Leafs,Toronto,de Toronto,TOR,Matthew,Hlacar,
7,26,218,55,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,https://assets.nhle.com/logos/nhl/svg/SEA_dark.svg,VGK-CBJ-SEA,RW,SWE,74,192,SWEDEN-JR.,Linkoping Jr.,2025,2026-01-02T20:32:03.315224,NHL Draft API,Seattle Kraken,Kraken de Seattle,Kraken,Seattle,de Seattle,SEA,Loke,Krantz,
7,27,219,7,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,https://assets.nhle.com/logos/nhl/svg/BUF_dark.svg,WSH-SJS-BUF,C,USA,70,176,USHL,Youngstown,2025,2026-01-02T20:32:03.315224,NHL Draft API,Buffalo Sabres,Sabres de Buffalo,Sabres,Buffalo,de Buffalo,BUF,Ryan,Rucinski,
