#,Per,strength,Time:Elapsed Game,Event,Description,Time,timeRemaining,timeInPeriodSec,timeRemainingSec,home_on_ice,away_on_ice,home_goalie,away_goalie,merge_idx,eventId,timeInPeriod,timeRemaining_api,situationCode,homeTeamDefendingSide,typeCode,event_api,sortOrder,period,periodType,maxRegulationPeriods,teamId_,losingPlayerId,winningPlayerId,xCoord,yCoord,zoneCode,hittingPlayerId,hitteePlayerId,shotType,shootingPlayerId,goalieInNetId,awaySOG,homeSOG,playerId,reason,blockingPlayerId,typeCode_1,descKey,duration,committedByPlayerId,drawnByPlayerId,secondaryReason,pptReplayUrl,scoringPlayerId,scoringPlayerTotal,assist1PlayerId,assist1PlayerTotal,awayScore,homeScore,highlightClipSharingUrl,highlightClip,discreteClip,assist2PlayerId,assist2PlayerTotal,isHome,eventTeam,html_event,home_on_id,away_on_id,homeGoalie_on_id,awayGoalie_on_id,home_on_full_name,away_on_full_name,homeGoalie_on_full_name,awayGoalie_on_full_name,home_on_count,away_on_count,homeGoalie_on_count,awayGoalie_on_count,n_home_skaters,n_away_skaters,pulled_home,pulled_away,home_strength,away_strength,gameStrength,detailedGameStrength,elapsedTime,player1Id,player2Id,player3Id,player1Name,player2Name,player3Name,gameId,homeTeam,awayTeam,teamId,isGoalie,venue,venueLocation,gameDate,gameType,startTimeUTC,easternUTCOffset,venueUTCOffset,scrapedOn,source,x_norm,y_norm,distanceFromGoal,angle_signed,strengthDiff,scoreDiff,shooterSkaters,defendingSkaters,shootEmptyNet,previousEvent,previousTeam,previousEventSameTeam,previousElapsedTime,previousEventDistanceFromGoal,previousEventAngleSigned,previousEventXNorm,previousEventYNorm,timeDiff,isRebound,isGoal,xG
1104,2,EV,13:206:40,MISS,"BUF #23 SAMUELSSON, Wrist, Above Crossbar, Off. Zone, 68 ft.",13:20,06:40,800,400,"['72', '12', '17', '23', '75']","['86', '28', '63', '17', '24']",['1'],['25'],0.0,1730994.0,13:20,06:40,1551,left,507.0,missed-shot,484.0,2,REG,3.0,7.0,,,28.0,31.0,O,,,wrist,8480807.0,8474593.0,15,17,,above-crossbar,,,,,,,,,,,,,3,0,,,,,,True,BUF,MISS,"[8479420, 8478413, 8475722, 8480807, 8477365]","[8481559, 8478414, 8479407, 8483495, 8483429]",[8480045],[8474593],"['Tage Thompson', 'Jordan Greenway', 'Jason Zucker', 'Mattias Samuelsson', 'Connor Clifton']","['Jack Hughes', 'Timo Meier', 'Jesper Bratt', 'Simon Nemec', 'Seamus Casey']",['Ukko-Pekka Luukkonen'],['Jacob Markstrom'],5.0,5.0,1.0,1.0,4.0,4.0,0,0,5,5,5v5,5v5,2000,8480807,,,Mattias Samuelsson,,,2024020001,BUF,NJD,7.0,,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,28.0,31.0,68.42514157822401,26.939528063800815,0.0,-3.0,5.0,5.0,False,BLOCK,BUF,True,1994,35.0,-36.86989764584402,61.0,-21.0,6,False,False,0.005761770065873861
1105,2,EV,13:236:37,HIT,"NJD #28 MEIER HIT BUF #75 CLIFTON, Def. Zone",13:23,06:37,803,397,"['72', '12', '17', '23', '75']","['86', '28', '63', '17', '24']",['1'],['25'],0.0,1731039.0,13:23,06:37,1551,left,503.0,hit,485.0,2,REG,3.0,1.0,,,58.0,-39.0,D,8478414.0,8477365.0,,,,15,17,,,,,,,,,,,,,,,3,0,,,,,,False,NJD,HIT,"[8479420, 8478413, 8475722, 8480807, 8477365]","[8481559, 8478414, 8479407, 8483495, 8483429]",[8480045],[8474593],"['Tage Thompson', 'Jordan Greenway', 'Jason Zucker', 'Mattias Samuelsson', 'Connor Clifton']","['Jack Hughes', 'Timo Meier', 'Jesper Bratt', 'Simon Nemec', 'Seamus Casey']",['Ukko-Pekka Luukkonen'],['Jacob Markstrom'],5.0,5.0,1.0,1.0,4.0,4.0,0,0,5,5,5v5,5v5,2003,8478414,8477365,,Timo Meier,Connor Clifton,,2024020001,BUF,NJD,1.0,,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,58.0,-39.0,49.8196748283246,-51.519801751656985,0.0,3.0,5.0,5.0,False,MISS,BUF,False,2000,68.42514157822401,26.939528063800815,28.0,31.0,3,False,False,
1106,2,EV,13:296:31,BLOCK,"BUF #23 SAMUELSSON OPPONENT-BLOCKED BY NJD #63 BRATT, Wrist, Def. Zone",13:29,06:31,809,391,"['72', '12', '17', '23', '75']","['86', '28', '63', '17', '24']",['1'],['25'],0.0,1730995.0,13:29,06:31,1551,left,508.0,blocked-shot,486.0,2,REG,3.0,7.0,,,61.0,33.0,D,,,,8480807.0,,15,17,,blocked,8479407.0,,,,,,,,,,,,3,0,,,,,,True,BUF,BLOCK,"[8479420, 8478413, 8475722, 8480807, 8477365]","[8481559, 8478414, 8479407, 8483495, 8483429]",[8480045],[8474593],"['Tage Thompson', 'Jordan Greenway', 'Jason Zucker', 'Mattias Samuelsson', 'Connor Clifton']","['Jack Hughes', 'Timo Meier', 'Jesper Bratt', 'Simon Nemec', 'Seamus Casey']",['Ukko-Pekka Luukkonen'],['Jacob Markstrom'],5.0,5.0,1.0,1.0,4.0,4.0,0,0,5,5,5v5,5v5,2009,8480807,8479407,,Mattias Samuelsson,Jesper Bratt,,2024020001,BUF,NJD,7.0,,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,61.0,33.0,43.278170016764804,49.6858998395027,0.0,-3.0,5.0,5.0,False,HIT,NJD,False,2003,49.8196748283246,-51.519801751656985,58.0,-39.0,6,False,False,
1107,2,EV,13:316:29,BLOCK,"BUF #23 SAMUELSSON BLOCKED BY TEAMMATE, Wrist, Def. Zone",13:31,06:29,811,389,"['72', '12', '17', '23', '75']","['86', '28', '63', '17', '24']",['1'],['25'],0.0,1730997.0,13:31,06:29,1551,left,508.0,blocked-shot,487.0,2,REG,3.0,7.0,,,81.0,5.0,D,,,,8480807.0,,15,17,,teammate-blocked,8478413.0,,,,,,,,,,,,3,0,,,,,,True,BUF,BLOCK,"[8479420, 8478413, 8475722, 8480807, 8477365]","[8481559, 8478414, 8479407, 8483495, 8483429]",[8480045],[8474593],"['Tage Thompson', 'Jordan Greenway', 'Jason Zucker', 'Mattias Samuelsson', 'Connor Clifton']","['Jack Hughes', 'Timo Meier', 'Jesper Bratt', 'Simon Nemec', 'Seamus Casey']",['Ukko-Pekka Luukkonen'],['Jacob Markstrom'],5.0,5.0,1.0,1.0,4.0,4.0,0,0,5,5,5v5,5v5,2011,8480807,8478413,,Mattias Samuelsson,Jordan Greenway,,2024020001,BUF,NJD,7.0,,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,81.0,5.0,9.433981132056603,32.005383208083494,0.0,-3.0,5.0,5.0,False,BLOCK,BUF,True,2009,43.278170016764804,49.6858998395027,61.0,33.0,2,False,False,
1108,2,,13:406:20,STOP,OFF-SIDE,13:40,06:20,820,380,"['72', '12', '17', '23', '75']","['86', '28', '63', '17', '24']",['1'],['25'],0.0,86.0,13:40,06:20,1551,left,516.0,stoppage,488.0,2,REG,3.0,,,,,,,,,,,,15,17,,offside,,,,,,,,,,,,,3,0,,,,,,False,NJD,STOP,"[8479420, 8478413, 8475722, 8480807, 8477365]","[8481559, 8478414, 8479407, 8483495, 8483429]",[8480045],[8474593],"['Tage Thompson', 'Jordan Greenway', 'Jason Zucker', 'Mattias Samuelsson', 'Connor Clifton']","['Jack Hughes', 'Timo Meier', 'Jesper Bratt', 'Simon Nemec', 'Seamus Casey']",['Ukko-Pekka Luukkonen'],['Jacob Markstrom'],5.0,5.0,1.0,1.0,4.0,4.0,0,0,5,5,5v5,5v5,2020,,,,,,,2024020001,BUF,NJD,,,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,0.0,3.0,5.0,5.0,False,BLOCK,BUF,False,2011,9.433981132056603,32.005383208083494,81.0,5.0,9,False,False,
1109,2,,,ON,,13:40,6:20,820,380,,,,,,,13:40,,,,,,,2,,,7.0,,,,,,,,,,,15,17,,,,,,00:48,,,,,,,,,3,0,,,,,,True,BUF,,,,,,,,,,,,,,,,,,,,5v5,5v5,2020,8481524,,,Bowen Byram,,,2024020001,BUF,NJD,7.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,-3.0,,,,,,,,,,,,,,False,
1110,2,,,ON,,13:40,6:20,820,380,,,,,,,13:40,,,,,,,2,,,7.0,,,,,,,,,,,15,17,,,,,,00:44,,,,,,,,,3,0,,,,,,True,BUF,,,,,,,,,,,,,,,,,,,,5v5,5v5,2020,8484145,,,Zach Benson,,,2024020001,BUF,NJD,7.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,-3.0,,,,,,,,,,,,,,False,
1111,2,,,ON,,13:40,6:20,820,380,,,,,,,13:40,,,,,,,2,,,7.0,,,,,,,,,,,15,17,,,,,,00:41,,,,,,,,,3,0,,,,,,True,BUF,,,,,,,,,,,,,,,,,,,,5v5,5v5,2020,8482097,,,Jack Quinn,,,2024020001,BUF,NJD,7.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,-3.0,,,,,,,,,,,,,,False,
1112,2,,,ON,,13:40,6:20,820,380,,,,,,,13:40,,,,,,,2,,,7.0,,,,,,,,,,,15,17,,,,,,00:48,,,,,,,,,3,0,,,,,,True,BUF,,,,,,,,,,,,,,,,,,,,5v5,5v5,2020,8481528,,,Dylan Cozens,,,2024020001,BUF,NJD,7.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,-3.0,,,,,,,,,,,,,,False,
1113,2,,,ON,,13:40,6:20,820,380,,,,,,,13:40,,,,,,,2,,,7.0,,,,,,,,,,,15,17,,,,,,00:48,,,,,,,,,3,0,,,,,,True,BUF,,,,,,,,,,,,,,,,,,,,5v5,5v5,2020,8482671,,,Owen Power,,,2024020001,BUF,NJD,7.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,-3.0,,,,,,,,,,,,,,False,
1114,2,,,ON,,13:40,6:20,820,380,,,,,,,13:40,,,,,,,2,,,1.0,,,,,,,,,,,15,17,,,,,,00:48,,,,,,,,,3,0,,,,,,False,NJD,,,,,,,,,,,,,,,,,,,,5v5,5v5,2020,8475455,,,Brenden Dillon,,,2024020001,BUF,NJD,1.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,3.0,,,,,,,,,,,,,,False,
1115,2,,,ON,,13:40,6:20,820,380,,,,,,,13:40,,,,,,,2,,,1.0,,,,,,,,,,,15,17,,,,,,00:48,,,,,,,,,3,0,,,,,,False,NJD,,,,,,,,,,,,,,,,,,,,5v5,5v5,2020,8476462,,,Dougie Hamilton,,,2024020001,BUF,NJD,1.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,3.0,,,,,,,,,,,,,,False,
1116,2,,,ON,,13:40,6:20,820,380,,,,,,,13:40,,,,,,,2,,,1.0,,,,,,,,,,,15,17,,,,,,00:38,,,,,,,,,3,0,,,,,,False,NJD,,,,,,,,,,,,,,,,,,,,5v5,5v5,2020,8480002,,,Nico Hischier,,,2024020001,BUF,NJD,1.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,3.0,,,,,,,,,,,,,,False,
1117,2,,,ON,,13:40,6:20,820,380,,,,,,,13:40,,,,,,,2,,,1.0,,,,,,,,,,,15,17,,,,,,00:40,,,,,,,,,3,0,,,,,,False,NJD,,,,,,,,,,,,,,,,,,,,5v5,5v5,2020,8475193,,,Tomas Tatar,,,2024020001,BUF,NJD,1.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,3.0,,,,,,,,,,,,,,False,
1118,2,,,ON,,13:40,6:20,820,380,,,,,,,13:40,,,,,,,2,,,1.0,,,,,,,,,,,15,17,,,,,,00:41,,,,,,,,,3,0,,,,,,False,NJD,,,,,,,,,,,,,,,,,,,,5v5,5v5,2020,8482110,,,Dawson Mercer,,,2024020001,BUF,NJD,1.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,3.0,,,,,,,,,,,,,,False,
1119,2,,,OFF,,13:40,6:20,820,380,,,,,,,13:40,,,,,,,2,,,7.0,,,,,,,,,,,15,17,,,,,,00:43,,,,,,,,,3,0,,,,,,True,BUF,,,,,,,,,,,,,,,,,,,,5v5,5v5,2020,8478413,,,Jordan Greenway,,,2024020001,BUF,NJD,7.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,-3.0,,,,,,,,,,,,,,False,
1120,2,,,OFF,,13:40,6:20,820,380,,,,,,,13:40,,,,,,,2,,,7.0,,,,,,,,,,,15,17,,,,,,00:52,,,,,,,,,3,0,,,,,,True,BUF,,,,,,,,,,,,,,,,,,,,5v5,5v5,2020,8475722,,,Jason Zucker,,,2024020001,BUF,NJD,7.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,-3.0,,,,,,,,,,,,,,False,
1121,2,,,OFF,,13:40,6:20,820,380,,,,,,,13:40,,,,,,,2,,,7.0,,,,,,,,,,,15,17,,,,,,00:43,,,,,,,,,3,0,,,,,,True,BUF,,,,,,,,,,,,,,,,,,,,5v5,5v5,2020,8480807,,,Mattias Samuelsson,,,2024020001,BUF,NJD,7.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,-3.0,,,,,,,,,,,,,,False,
1122,2,,,OFF,,13:40,6:20,820,380,,,,,,,13:40,,,,,,,2,,,7.0,,,,,,,,,,,15,17,,,,,,00:43,,,,,,,,,3,0,,,,,,True,BUF,,,,,,,,,,,,,,,,,,,,5v5,5v5,2020,8479420,,,Tage Thompson,,,2024020001,BUF,NJD,7.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,-3.0,,,,,,,,,,,,,,False,
1123,2,,,OFF,,13:40,6:20,820,380,,,,,,,13:40,,,,,,,2,,,7.0,,,,,,,,,,,15,17,,,,,,00:43,,,,,,,,,3,0,,,,,,True,BUF,,,,,,,,,,,,,,,,,,,,5v5,5v5,2020,8477365,,,Connor Clifton,,,2024020001,BUF,NJD,7.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,-3.0,,,,,,,,,,,,,,False,
1124,2,,,OFF,,13:40,6:20,820,380,,,,,,,13:40,,,,,,,2,,,1.0,,,,,,,,,,,15,17,,,,,,01:01,,,,,,,,,3,0,,,,,,False,NJD,,,,,,,,,,,,,,,,,,,,5v5,5v5,2020,8483495,,,Simon Nemec,,,2024020001,BUF,NJD,1.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,3.0,,,,,,,,,,,,,,False,
1125,2,,,OFF,,13:40,6:20,820,380,,,,,,,13:40,,,,,,,2,,,1.0,,,,,,,,,,,15,17,,,,,,01:00,,,,,,,,,3,0,,,,,,False,NJD,,,,,,,,,,,,,,,,,,,,5v5,5v5,2020,8483429,,,Seamus Casey,,,2024020001,BUF,NJD,1.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,3.0,,,,,,,,,,,,,,False,
1126,2,,,OFF,,13:40,6:20,820,380,,,,,,,13:40,,,,,,,2,,,1.0,,,,,,,,,,,15,17,,,,,,00:57,,,,,,,,,3,0,,,,,,False,NJD,,,,,,,,,,,,,,,,,,,,5v5,5v5,2020,8478414,,,Timo Meier,,,2024020001,BUF,NJD,1.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,3.0,,,,,,,,,,,,,,False,
1127,2,,,OFF,,13:40,6:20,820,380,,,,,,,13:40,,,,,,,2,,,1.0,,,,,,,,,,,15,17,,,,,,01:01,,,,,,,,,3,0,,,,,,False,NJD,,,,,,,,,,,,,,,,,,,,5v5,5v5,2020,8479407,,,Jesper Bratt,,,2024020001,BUF,NJD,1.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,3.0,,,,,,,,,,,,,,False,
1128,2,,,OFF,,13:40,6:20,820,380,,,,,,,13:40,,,,,,,2,,,1.0,,,,,,,,,,,15,17,,,,,,01:01,,,,,,,,,3,0,,,,,,False,NJD,,,,,,,,,,,,,,,,,,,,5v5,5v5,2020,8481559,,,Jack Hughes,,,2024020001,BUF,NJD,1.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,3.0,,,,,,,,,,,,,,False,
1129,2,EV,13:406:20,FAC,NJD won Neu. Zone - NJD #13 HISCHIER vs BUF #24 COZENS,13:40,06:20,820,380,"['24', '22', '9', '4', '25']","['13', '91', '90', '5', '7']",['1'],['25'],0.0,186.0,13:40,06:20,1551,left,502.0,faceoff,491.0,2,REG,3.0,1.0,8481528.0,8480002.0,20.0,22.0,N,,,,,,15,17,,,,,,,,,,,,,,,3,0,,,,,,False,NJD,FAC,"[8481528, 8482097, 8484145, 8481524, 8482671]","[8480002, 8482110, 8475193, 8475455, 8476462]",[8480045],[8474593],"['Dylan Cozens', 'Jack Quinn', 'Zach Benson', 'Bowen Byram', 'Owen Power']","['Nico Hischier', 'Dawson Mercer', 'Tomas Tatar', 'Brenden Dillon', 'Dougie Hamilton']",['Ukko-Pekka Luukkonen'],['Jacob Markstrom'],5.0,5.0,1.0,1.0,4.0,4.0,0,0,5,5,5v5,5v5,2020,8480002,8481528,,Nico Hischier,Dylan Cozens,,2024020001,BUF,NJD,1.0,,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,20.0,22.0,72.42237223399962,17.684392026557745,0.0,3.0,5.0,5.0,False,STOP,NJD,True,2020,,,,,0,False,False,
1130,2,EV,13:466:14,TAKE,"BUF TAKEAWAY - #24 COZENS, Off. Zone",13:46,06:14,826,374,"['24', '22', '9', '4', '25']","['13', '91', '90', '5', '7']",['1'],['25'],0.0,1731015.0,13:46,06:14,1551,left,525.0,takeaway,492.0,2,REG,3.0,7.0,,,47.0,-14.0,O,,,,,,15,17,8481528.0,,,,,,,,,,,,,,3,0,,,,,,True,BUF,TAKE,"[8481528, 8482097, 8484145, 8481524, 8482671]","[8480002, 8482110, 8475193, 8475455, 8476462]",[8480045],[8474593],"['Dylan Cozens', 'Jack Quinn', 'Zach Benson', 'Bowen Byram', 'Owen Power']","['Nico Hischier', 'Dawson Mercer', 'Tomas Tatar', 'Brenden Dillon', 'Dougie Hamilton']",['Ukko-Pekka Luukkonen'],['Jacob Markstrom'],5.0,5.0,1.0,1.0,4.0,4.0,0,0,5,5,5v5,5v5,2026,8481528,,,Dylan Cozens,,,2024020001,BUF,NJD,7.0,,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,47.0,-14.0,44.27188724235731,-18.43494882292201,0.0,-3.0,5.0,5.0,False,FAC,NJD,False,2020,72.42237223399962,17.684392026557745,20.0,22.0,6,False,False,
1131,2,EV,14:125:48,MISS,"NJD #5 DILLON, Slap, Wide Left, Off. Zone, 61 ft.",14:12,05:48,852,348,"['24', '22', '9', '4', '25']","['13', '91', '90', '5', '7']",['1'],['25'],0.0,1731005.0,14:12,05:48,1551,left,507.0,missed-shot,493.0,2,REG,3.0,1.0,,,-29.0,-16.0,O,,,slap,8475455.0,8480045.0,15,17,,wide-left,,,,,,,,,,,,,3,0,,,,,,False,NJD,MISS,"[8481528, 8482097, 8484145, 8481524, 8482671]","[8480002, 8482110, 8475193, 8475455, 8476462]",[8480045],[8474593],"['Dylan Cozens', 'Jack Quinn', 'Zach Benson', 'Bowen Byram', 'Owen Power']","['Nico Hischier', 'Dawson Mercer', 'Tomas Tatar', 'Brenden Dillon', 'Dougie Hamilton']",['Ukko-Pekka Luukkonen'],['Jacob Markstrom'],5.0,5.0,1.0,1.0,4.0,4.0,0,0,5,5,5v5,5v5,2052,8475455,,,Brenden Dillon,,,2024020001,BUF,NJD,1.0,,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,29.0,16.0,62.0966987850401,14.931417178137554,0.0,3.0,5.0,5.0,False,TAKE,BUF,False,2026,44.27188724235731,-18.43494882292201,47.0,-14.0,26,False,False,0.013543694280087948
1132,2,EV,14:155:45,MISS,"NJD #7 HAMILTON, Slap, Above Crossbar, Off. Zone, 29 ft.",14:15,05:45,855,345,"['24', '22', '9', '4', '25']","['13', '91', '90', '5', '7']",['1'],['25'],0.0,1731006.0,14:15,05:45,1551,left,507.0,missed-shot,494.0,2,REG,3.0,1.0,,,-72.0,24.0,O,,,slap,8476462.0,8480045.0,15,17,,above-crossbar,,,,,,,,,,,,,3,0,,,,,,False,NJD,MISS,"[8481528, 8482097, 8484145, 8481524, 8482671]","[8480002, 8482110, 8475193, 8475455, 8476462]",[8480045],[8474593],"['Dylan Cozens', 'Jack Quinn', 'Zach Benson', 'Bowen Byram', 'Owen Power']","['Nico Hischier', 'Dawson Mercer', 'Tomas Tatar', 'Brenden Dillon', 'Dougie Hamilton']",['Ukko-Pekka Luukkonen'],['Jacob Markstrom'],5.0,5.0,1.0,1.0,4.0,4.0,0,0,5,5,5v5,5v5,2055,8476462,,,Dougie Hamilton,,,2024020001,BUF,NJD,1.0,,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,72.0,-24.0,29.410882339705484,-54.68878656036681,0.0,3.0,5.0,5.0,False,MISS,NJD,True,2052,62.0966987850401,14.931417178137554,29.0,16.0,3,False,False,0.06443492323160172
1133,2,,,ON,,14:18,5:42,858,342,,,,,,,14:18,,,,,,,2,,,1.0,,,,,,,,,,,15,17,,,,,,00:49,,,,,,,,,3,0,,,,,,False,NJD,,,,,,,,,,,,,,,,,,,,5v5,5v5,2058,8475287,,,Erik Haula,,,2024020001,BUF,NJD,1.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,3.0,,,,,,,,,,,,,,False,
1134,2,,,OFF,,14:18,5:42,858,342,,,,,,,14:18,,,,,,,2,,,1.0,,,,,,,,,,,15,17,,,,,,00:38,,,,,,,,,3,0,,,,,,False,NJD,,,,,,,,,,,,,,,,,,,,5v5,5v5,2058,8480002,,,Nico Hischier,,,2024020001,BUF,NJD,1.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,3.0,,,,,,,,,,,,,,False,
1135,2,,,ON,,14:20,5:40,860,340,,,,,,,14:20,,,,,,,2,,,1.0,,,,,,,,,,,15,17,,,,,,00:47,,,,,,,,,3,0,,,,,,False,NJD,,,,,,,,,,,,,,,,,,,,5v5,5v5,2060,8476292,,,Ondrej Palat,,,2024020001,BUF,NJD,1.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,3.0,,,,,,,,,,,,,,False,
1136,2,,,OFF,,14:20,5:40,860,340,,,,,,,14:20,,,,,,,2,,,1.0,,,,,,,,,,,15,17,,,,,,00:40,,,,,,,,,3,0,,,,,,False,NJD,,,,,,,,,,,,,,,,,,,,5v5,5v5,2060,8475193,,,Tomas Tatar,,,2024020001,BUF,NJD,1.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,3.0,,,,,,,,,,,,,,False,
1137,2,,,ON,,14:21,5:39,861,339,,,,,,,14:21,,,,,,,2,,,7.0,,,,,,,,,,,15,17,,,,,,00:46,,,,,,,,,3,0,,,,,,True,BUF,,,,,,,,,,,,,,,,,,,,5v5,5v5,2061,8475722,,,Jason Zucker,,,2024020001,BUF,NJD,7.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,-3.0,,,,,,,,,,,,,,False,
1138,2,,,ON,,14:21,5:39,861,339,,,,,,,14:21,,,,,,,2,,,1.0,,,,,,,,,,,15,17,,,,,,00:46,,,,,,,,,3,0,,,,,,False,NJD,,,,,,,,,,,,,,,,,,,,5v5,5v5,2061,8476474,,,Stefan Noesen,,,2024020001,BUF,NJD,1.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,3.0,,,,,,,,,,,,,,False,
1139,2,,,OFF,,14:21,5:39,861,339,,,,,,,14:21,,,,,,,2,,,7.0,,,,,,,,,,,15,17,,,,,,00:41,,,,,,,,,3,0,,,,,,True,BUF,,,,,,,,,,,,,,,,,,,,5v5,5v5,2061,8482097,,,Jack Quinn,,,2024020001,BUF,NJD,7.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,-3.0,,,,,,,,,,,,,,False,
